299,3,1
353,3,1
412,3,1
417,3,1
529,3,1
687,3,1
770,3,1
866,3,1
970,3,1
1053,3,4
1131,3,1
1135,3,1
1143,3,1
1220,3,1
1633,3,1
5,4,1
35,4,1
59,4,1
64,4,2
87,4,1
90,4,2
233,4,1
299,4,1
301,4,1
353,4,1
394,4,1
451,4,1
462,4,1
506,4,2
561,4,1
642,4,1
740,4,1
791,4,3
822,4,1
907,4,1
974,4,1
1035,4,1
1090,4,1
1154,4,1
1167,4,2
1201,4,1
1231,4,1
1318,4,1
1556,4,1
1842,4,1
1846,4,1
2014,4,2
3,5,1
6,5,1
179,5,1
280,5,1
412,5,1
510,5,4
512,5,2
607,5,1
618,5,1
691,5,1
770,5,1
778,5,1
814,5,1
822,5,1
846,5,1
984,5,1
1138,5,1
1202,5,2
1249,5,1
1304,5,1
1312,5,1
1317,5,1
1410,5,2
1443,5,1
1562,5,1
1572,5,1
1746,5,1
1862,5,1
1880,5,1
1938,5,1
2033,5,1
2186,5,1
2254,5,1
6,6,1
7,6,1
75,6,2
113,6,1
192,6,2
212,6,1
257,6,3
351,6,1
364,6,1
375,6,1
376,6,1
388,6,1
395,6,2
396,6,1
424,6,1
516,6,1
549,6,1
605,6,1
606,6,1
617,6,1
705,6,1
718,6,4
779,6,1
794,6,1
798,6,1
816,6,4
819,6,3
835,6,1
853,6,1
869,6,1
874,6,1
887,6,1
889,6,1
907,6,2
931,6,1
945,6,1
970,6,1
1009,6,1
1052,6,13
1193,6,1
1210,6,1
1213,6,4
1215,6,2
1235,6,2
1236,6,1
1305,6,2
1308,6,4
1315,6,1
1405,6,1
1439,6,1
1472,6,1
1481,6,1
1486,6,1
1502,6,2
1523,6,2
1613,6,1
1740,6,1
1809,6,1
1831,6,3
1917,6,1
1925,6,1
1981,6,1
1984,6,1
2082,6,1
2216,6,1
2285,6,1
8,7,1
758,7,2
1359,7,1
1510,7,1
2264,7,1
2275,7,1
9,8,1
108,8,1
629,8,1
1248,8,1
36,9,1
226,9,2
368,9,2
507,9,1
559,9,1
691,9,10
1159,9,1
1307,9,1
1398,9,1
1580,9,6
1636,9,1
1865,9,3
2084,9,1
10,10,1
181,10,1
549,10,1
775,10,1
799,10,1
1056,10,1
1103,10,2
1221,10,1
1274,10,1
1312,10,1
1462,10,1
1464,10,1
1494,10,1
1619,10,1
1754,10,1
2201,10,1
369,11,1
793,11,10
832,11,5
1093,11,1
1464,11,1
1616,11,2
1625,11,1
1678,11,7
2161,11,7
2185,11,1
10,12,1
324,12,2
923,12,2
1180,12,1
1325,12,1
1398,12,1
10,13,1
350,13,1
585,13,1
648,13,8
660,13,2
805,13,1
891,13,1
997,13,1
1120,13,1
1165,13,1
1275,13,1
1295,13,2
1472,13,1
1631,13,1
1638,13,1
1827,13,3
1920,13,1
2126,13,1
2172,13,1
10,14,3
617,14,1
995,14,2
1345,14,2
39,15,1
91,15,2
195,15,2
225,15,1
265,15,1
277,15,2
280,15,1
283,15,1
286,15,3
288,15,1
327,15,1
360,15,2
392,15,1
423,15,1
427,15,1
445,15,2
495,15,2
497,15,3
523,15,1
528,15,2
541,15,2
547,15,2
549,15,6
552,15,4
560,15,1
574,15,1
587,15,2
594,15,2
601,15,2
617,15,4
620,15,1
645,15,4
660,15,1
668,15,1
671,15,2
678,15,1
679,15,1
691,15,1
705,15,4
717,15,4
753,15,2
762,15,1
765,15,2
768,15,1
770,15,1
818,15,1
824,15,1
851,15,1
876,15,4
902,15,1
903,15,5
918,15,1
934,15,1
952,15,1
955,15,7
972,15,1
975,15,1
995,15,6
1009,15,1
1015,15,1
1020,15,1
1022,15,1
1031,15,1
1039,15,1
1103,15,1
1106,15,1
1109,15,2
1132,15,2
1152,15,2
1153,15,1
1159,15,7
1194,15,1
1208,15,1
1221,15,3
1233,15,2
1235,15,1
1244,15,1
1261,15,1
1274,15,2
1281,15,1
1290,15,2
1299,15,1
1305,15,1
1312,15,2
1338,15,1
1355,15,2
1372,15,2
1382,15,1
1393,15,1
1406,15,1
1413,15,1
1416,15,1
1462,15,1
1507,15,1
1532,15,1
1557,15,12
1602,15,1
1603,15,1
1614,15,1
1617,15,6
1619,15,1
1623,15,1
1664,15,3
1686,15,3
1692,15,1
1709,15,1
1714,15,1
1720,15,1
1736,15,2
1760,15,1
1798,15,1
1814,15,1
1824,15,2
1826,15,1
1849,15,1
1855,15,1
1864,15,1
1889,15,1
1892,15,1
1923,15,2
1927,15,1
1953,15,1
1959,15,1
1964,15,1
1994,15,1
2010,15,1
2051,15,1
2121,15,1
2140,15,1
2187,15,1
2189,15,1
2226,15,1
2248,15,1
11,16,1
60,16,1
117,16,1
486,16,1
722,16,1
778,16,1
789,16,1
815,16,1
871,16,1
1022,16,1
1576,16,1
1670,16,1
1819,16,1
1870,16,1
1,17,1
11,17,1
24,17,1
39,17,3
51,17,1
59,17,1
68,17,1
95,17,1
114,17,2
115,17,1
119,17,1
128,17,1
157,17,1
166,17,1
223,17,2
237,17,1
259,17,1
270,17,1
308,17,1
319,17,1
325,17,1
355,17,1
373,17,1
374,17,1
375,17,1
383,17,1
412,17,4
436,17,5
455,17,1
480,17,1
533,17,1
549,17,1
566,17,1
567,17,1
569,17,1
577,17,1
584,17,2
620,17,7
644,17,1
668,17,2
673,17,5
677,17,1
689,17,1
706,17,2
711,17,2
727,17,1
731,17,1
744,17,1
773,17,1
792,17,1
807,17,2
831,17,1
838,17,1
846,17,2
854,17,1
882,17,1
884,17,1
894,17,1
899,17,1
925,17,1
948,17,2
955,17,2
989,17,4
1032,17,1
1057,17,1
1070,17,1
1138,17,1
1141,17,1
1150,17,1
1153,17,1
1155,17,4
1178,17,1
1183,17,2
1187,17,1
1195,17,1
1205,17,3
1211,17,2
1215,17,3
1240,17,1
1247,17,1
1268,17,1
1269,17,1
1295,17,1
1296,17,2
1309,17,1
1326,17,1
1355,17,2
1365,17,1
1375,17,1
1381,17,1
1383,17,1
1388,17,1
1393,17,1
1395,17,1
1410,17,1
1470,17,1
1472,17,2
1487,17,1
1546,17,1
1572,17,1
1601,17,2
1615,17,1
1668,17,1
1670,17,1
1751,17,1
1767,17,1
1788,17,1
1819,17,1
1935,17,1
1953,17,1
1973,17,1
2029,17,1
2044,17,1
2175,17,1
2198,17,1
2216,17,1
2228,17,1
2239,17,1
2311,17,1
11,18,1
264,18,2
265,18,1
364,18,1
571,18,1
587,18,6
885,18,1
936,18,1
1082,18,1
1207,18,2
1250,18,1
1408,18,1
1462,18,3
1481,18,1
1603,18,2
1628,18,1
1641,18,1
1760,18,1
1798,18,1
12,19,1
41,19,1
67,19,1
141,19,1
180,19,1
240,19,1
265,19,1
318,19,1
12,20,1
28,20,1
56,20,1
107,20,1
159,20,1
173,20,1
372,20,1
379,20,1
536,20,1
1017,20,2
12,21,1
45,21,1
69,21,1
97,21,1
273,21,1
343,21,1
358,21,1
388,21,1
638,21,1
791,21,1
792,21,1
881,21,2
1033,21,1
1082,21,1
1095,21,1
1119,21,1
1131,21,1
1167,21,1
1206,21,1
1229,21,1
1253,21,1
1268,21,2
1528,21,1
1563,21,1
1572,21,1
1822,21,1
2071,21,2
2160,21,1
12,22,1
46,22,1
131,22,2
279,22,1
405,22,1
724,22,1
725,22,1
2284,22,1
12,23,1
25,23,1
44,23,1
56,23,1
80,23,1
155,23,1
161,23,1
330,23,1
463,23,1
466,23,2
487,23,1
722,23,1
945,23,1
1039,23,1
1050,23,1
1104,23,2
1311,23,1
1818,23,1
1921,23,1
2016,23,1
13,24,1
51,24,1
58,24,1
92,24,2
105,24,1
124,24,1
152,24,1
186,24,1
225,24,1
231,24,2
235,24,1
240,24,1
267,24,1
304,24,1
370,24,1
3,25,1
10,25,2
12,25,2
13,25,2
32,25,2
39,25,1
49,25,1
54,25,3
60,25,1
72,25,2
81,25,1
99,25,7
110,25,2
127,25,1
136,25,1
155,25,2
157,25,1
162,25,1
173,25,1
193,25,2
205,25,1
209,25,1
225,25,1
240,25,1
247,25,1
258,25,1
301,25,1
328,25,2
329,25,1
332,25,1
343,25,1
349,25,2
379,25,1
383,25,1
389,25,1
394,25,1
396,25,4
438,25,1
473,25,1
480,25,1
484,25,2
487,25,1
512,25,1
526,25,1
542,25,2
547,25,1
558,25,1
571,25,3
580,25,1
599,25,3
605,25,1
617,25,2
627,25,1
636,25,1
645,25,1
673,25,1
683,25,1
689,25,1
705,25,1
711,25,1
743,25,2
749,25,1
792,25,1
798,25,1
824,25,1
833,25,1
857,25,1
858,25,1
870,25,1
899,25,1
929,25,1
948,25,2
952,25,1
956,25,1
971,25,1
978,25,1
990,25,1
993,25,2
1009,25,6
1011,25,1
1022,25,1
1030,25,1
1035,25,1
1046,25,1
1050,25,1
1055,25,1
1067,25,1
1087,25,1
1138,25,1
1145,25,1
1154,25,2
1158,25,1
1159,25,1
1160,25,1
1168,25,1
1200,25,1
1203,25,1
1212,25,3
1213,25,1
1225,25,1
1229,25,1
1233,25,1
1235,25,3
1272,25,2
1276,25,1
1290,25,1
1323,25,1
1337,25,1
1350,25,1
1351,25,1
1391,25,1
1406,25,1
1440,25,2
1443,25,1
1455,25,3
1476,25,1
1502,25,1
1507,25,1
1513,25,1
1532,25,2
1533,25,1
1535,25,1
1567,25,1
1580,25,1
1612,25,1
1678,25,1
1684,25,1
1701,25,1
1734,25,1
1744,25,1
1745,25,1
1760,25,2
1774,25,1
1868,25,1
1886,25,1
1899,25,1
1906,25,1
1963,25,2
2008,25,1
2067,25,1
2113,25,1
2235,25,1
14,26,1
71,26,1
115,26,1
130,26,1
145,26,1
159,26,1
169,26,2
343,26,1
360,26,1
391,26,1
524,26,2
529,26,1
540,26,1
581,26,1
638,26,1
725,26,1
1035,26,1
1096,26,3
1228,26,1
1601,26,1
1843,26,1
1852,26,1
1,27,3
10,27,1
13,27,2
23,27,2
31,27,1
32,27,1
34,27,1
39,27,1
45,27,1
57,27,10
60,27,1
63,27,1
68,27,1
71,27,2
79,27,1
83,27,1
84,27,1
87,27,1
89,27,4
93,27,1
105,27,1
108,27,6
114,27,4
127,27,1
129,27,1
132,27,1
135,27,1
136,27,2
141,27,2
143,27,2
145,27,1
150,27,1
151,27,1
154,27,1
157,27,1
159,27,2
161,27,1
162,27,4
166,27,2
180,27,1
184,27,2
185,27,2
187,27,10
206,27,2
208,27,2
213,27,2
217,27,3
221,27,1
222,27,1
229,27,1
234,27,1
237,27,1
248,27,1
250,27,1
266,27,1
273,27,1
276,27,1
283,27,1
287,27,1
288,27,1
289,27,1
292,27,1
304,27,1
305,27,1
306,27,1
308,27,1
310,27,1
329,27,1
332,27,4
339,27,2
340,27,1
343,27,1
352,27,1
357,27,1
362,27,2
366,27,1
369,27,1
379,27,1
380,27,1
381,27,1
383,27,1
384,27,1
388,27,2
393,27,4
409,27,3
414,27,1
447,27,4
451,27,1
458,27,1
459,27,2
474,27,1
491,27,2
492,27,1
497,27,1
512,27,1
513,27,1
517,27,1
526,27,1
529,27,1
530,27,1
549,27,2
554,27,2
563,27,2
566,27,1
568,27,1
571,27,1
575,27,3
580,27,4
585,27,1
587,27,1
588,27,1
589,27,1
604,27,2
615,27,1
617,27,2
620,27,2
627,27,2
630,27,2
636,27,1
647,27,2
651,27,7
653,27,2
658,27,2
672,27,1
673,27,1
677,27,2
680,27,2
689,27,1
699,27,2
710,27,1
711,27,2
713,27,1
716,27,1
725,27,1
726,27,7
727,27,3
728,27,1
736,27,1
743,27,1
770,27,1
778,27,1
779,27,2
789,27,1
790,27,1
794,27,2
798,27,5
805,27,3
812,27,1
818,27,1
819,27,1
823,27,1
824,27,1
825,27,1
832,27,1
841,27,1
846,27,2
847,27,1
858,27,1
864,27,1
868,27,1
870,27,2
880,27,1
886,27,1
907,27,1
910,27,1
930,27,1
940,27,1
945,27,2
948,27,1
955,27,1
960,27,2
961,27,1
965,27,1
969,27,2
975,27,1
979,27,1
987,27,1
993,27,1
1008,27,1
1009,27,1
1011,27,1
1016,27,2
1020,27,1
1024,27,1
1026,27,1
1029,27,1
1034,27,3
1035,27,1
1036,27,1
1055,27,1
1059,27,1
1060,27,1
1061,27,1
1062,27,1
1063,27,2
1064,27,1
1082,27,5
1087,27,3
1092,27,1
1094,27,2
1095,27,1
1097,27,2
1098,27,1
1107,27,2
1126,27,2
1132,27,1
1140,27,1
1142,27,2
1146,27,1
1151,27,2
1162,27,1
1164,27,3
1165,27,1
1169,27,1
1174,27,2
1175,27,1
1203,27,1
1209,27,1
1217,27,1
1219,27,1
1228,27,1
1233,27,1
1237,27,1
1238,27,2
1247,27,1
1251,27,5
1257,27,1
1260,27,2
1262,27,3
1273,27,2
1274,27,1
1278,27,1
1283,27,1
1285,27,1
1296,27,1
1299,27,1
1300,27,1
1307,27,1
1316,27,1
1318,27,1
1322,27,1
1324,27,4
1330,27,1
1342,27,2
1349,27,1
1362,27,1
1363,27,1
1369,27,1
1370,27,2
1372,27,5
1375,27,2
1383,27,1
1384,27,1
1391,27,2
1395,27,8
1409,27,1
1421,27,2
1428,27,2
1437,27,1
1441,27,1
1445,27,4
1446,27,1
1472,27,1
1481,27,1
1490,27,1
1492,27,1
1501,27,1
1512,27,3
1513,27,1
1522,27,1
1526,27,1
1530,27,1
1534,27,1
1544,27,1
1548,27,1
1550,27,7
1561,27,1
1563,27,1
1567,27,1
1578,27,1
1587,27,1
1598,27,1
1606,27,1
1617,27,1
1622,27,1
1634,27,2
1647,27,1
1651,27,1
1653,27,1
1690,27,1
1698,27,1
1703,27,1
1716,27,1
1729,27,1
1738,27,1
1743,27,2
1745,27,1
1746,27,1
1748,27,2
1753,27,1
1779,27,1
1800,27,1
1817,27,1
1824,27,2
1855,27,1
1857,27,2
1863,27,1
1881,27,1
1883,27,2
1906,27,1
1911,27,1
1912,27,3
1923,27,1
1931,27,1
1951,27,1
1975,27,1
1984,27,1
1991,27,1
2000,27,1
2004,27,1
2020,27,2
2026,27,1
2062,27,1
2072,27,1
2087,27,1
2092,27,1
2100,27,1
2105,27,1
2153,27,1
2171,27,1
2186,27,1
2194,27,1
2227,27,2
2247,27,1
2297,27,1
2314,27,1
15,28,2
104,28,1
135,28,1
361,28,2
668,28,1
781,28,2
1209,28,1
1222,28,1
1297,28,1
1303,28,1
1356,28,3
1904,28,1
2049,28,2
2152,28,3
1,29,1
3,29,1
6,29,1
15,29,1
16,29,2
29,29,1
39,29,1
44,29,1
51,29,4
52,29,3
53,29,2
58,29,1
59,29,1
66,29,1
73,29,2
81,29,1
86,29,1
91,29,1
92,29,4
108,29,2
114,29,3
115,29,1
117,29,1
120,29,1
128,29,1
130,29,1
131,29,4
133,29,1
144,29,4
147,29,1
148,29,1
157,29,1
174,29,1
176,29,1
180,29,1
186,29,3
187,29,1
192,29,3
194,29,8
199,29,1
205,29,2
207,29,1
212,29,1
217,29,1
227,29,2
231,29,1
237,29,1
240,29,1
241,29,1
242,29,1
243,29,1
248,29,1
256,29,1
258,29,3
259,29,1
261,29,1
266,29,1
267,29,1
273,29,4
282,29,1
283,29,3
286,29,6
297,29,3
306,29,1
314,29,1
326,29,1
327,29,1
335,29,1
339,29,1
346,29,1
349,29,4
350,29,1
354,29,4
355,29,3
358,29,2
362,29,1
364,29,1
370,29,1
373,29,1
381,29,1
382,29,5
388,29,2
389,29,1
400,29,1
404,29,6
410,29,1
412,29,2
423,29,5
430,29,1
432,29,2
434,29,1
435,29,2
450,29,1
463,29,1
485,29,1
490,29,2
494,29,1
495,29,2
498,29,1
504,29,2
506,29,1
509,29,2
510,29,1
511,29,2
512,29,1
513,29,2
523,29,1
525,29,2
527,29,1
528,29,1
529,29,4
530,29,1
536,29,2
540,29,2
541,29,1
542,29,1
543,29,2
547,29,1
551,29,1
553,29,2
565,29,1
577,29,1
580,29,2
581,29,1
584,29,1
597,29,4
606,29,1
610,29,2
615,29,2
617,29,4
618,29,3
620,29,3
625,29,1
631,29,4
633,29,1
636,29,1
637,29,1
640,29,1
645,29,1
656,29,3
657,29,4
658,29,1
660,29,1
663,29,1
668,29,3
670,29,1
675,29,1
677,29,1
680,29,1
683,29,3
687,29,1
691,29,2
696,29,3
698,29,2
703,29,1
706,29,2
707,29,1
712,29,1
717,29,1
718,29,1
725,29,2
727,29,1
731,29,2
741,29,2
742,29,1
743,29,3
747,29,1
751,29,1
753,29,3
755,29,1
758,29,1
770,29,4
779,29,4
780,29,2
792,29,1
795,29,1
799,29,3
809,29,1
812,29,2
819,29,1
831,29,1
834,29,1
842,29,1
844,29,1
846,29,1
847,29,1
851,29,1
857,29,2
863,29,1
864,29,1
866,29,2
869,29,1
870,29,1
874,29,1
884,29,1
887,29,2
889,29,1
894,29,1
895,29,1
898,29,1
904,29,1
912,29,2
919,29,1
934,29,1
937,29,1
939,29,1
946,29,1
947,29,1
948,29,4
957,29,1
961,29,1
970,29,1
978,29,1
979,29,2
987,29,1
990,29,1
995,29,7
1003,29,1
1005,29,1
1009,29,3
1020,29,4
1021,29,1
1024,29,2
1049,29,1
1053,29,4
1054,29,2
1055,29,2
1056,29,1
1060,29,1
1063,29,1
1066,29,1
1069,29,1
1072,29,1
1076,29,1
1082,29,1
1084,29,1
1085,29,1
1086,29,1
1088,29,1
1121,29,1
1131,29,3
1132,29,4
1134,29,1
1136,29,1
1139,29,2
1141,29,6
1144,29,11
1147,29,5
1149,29,2
1150,29,2
1151,29,3
1154,29,1
1159,29,1
1160,29,2
1170,29,1
1171,29,1
1172,29,2
1179,29,1
1180,29,4
1182,29,4
1183,29,5
1186,29,1
1187,29,4
1190,29,1
1194,29,2
1195,29,1
1200,29,2
1206,29,1
1207,29,1
1208,29,1
1209,29,1
1212,29,1
1218,29,1
1222,29,1
1223,29,2
1226,29,1
1227,29,8
1228,29,1
1232,29,1
1233,29,2
1245,29,1
1246,29,3
1258,29,1
1268,29,2
1272,29,4
1283,29,1
1292,29,3
1294,29,1
1299,29,3
1307,29,1
1308,29,1
1311,29,1
1314,29,2
1317,29,2
1318,29,2
1319,29,2
1323,29,1
1324,29,2
1327,29,1
1328,29,1
1334,29,1
1337,29,1
1338,29,1
1346,29,1
1347,29,1
1352,29,3
1355,29,1
1360,29,1
1365,29,1
1367,29,1
1376,29,1
1377,29,1
1380,29,1
1388,29,1
1393,29,2
1395,29,2
1397,29,1
1401,29,1
1403,29,2
1407,29,2
1411,29,1
1412,29,1
1414,29,1
1417,29,2
1418,29,1
1421,29,2
1422,29,1
1435,29,2
1439,29,4
1443,29,1
1447,29,1
1455,29,2
1457,29,1
1464,29,1
1481,29,1
1482,29,2
1485,29,1
1488,29,2
1492,29,2
1498,29,1
1503,29,1
1506,29,1
1521,29,2
1524,29,1
1530,29,1
1533,29,1
1534,29,1
1542,29,1
1546,29,2
1564,29,1
1580,29,1
1584,29,1
1588,29,2
1591,29,1
1608,29,1
1609,29,1
1610,29,1
1611,29,1
1612,29,1
1622,29,1
1624,29,1
1625,29,1
1633,29,1
1635,29,1
1640,29,5
1645,29,2
1653,29,1
1667,29,1
1673,29,2
1678,29,2
1679,29,1
1692,29,2
1694,29,1
1704,29,1
1728,29,1
1729,29,1
1734,29,1
1738,29,1
1740,29,1
1746,29,1
1747,29,1
1755,29,2
1760,29,1
1763,29,1
1770,29,1
1780,29,1
1781,29,1
1790,29,3
1796,29,3
1805,29,1
1817,29,1
1825,29,1
1839,29,1
1841,29,1
1849,29,1
1859,29,1
1868,29,1
1873,29,1
1880,29,1
1902,29,2
1903,29,1
1928,29,1
1934,29,1
1953,29,2
1962,29,4
1967,29,1
1976,29,1
1982,29,1
2029,29,1
2038,29,1
2065,29,2
2085,29,1
2090,29,1
2144,29,1
2148,29,1
2184,29,1
2200,29,2
2207,29,1
2216,29,5
2217,29,2
2218,29,2
2231,29,1
2235,29,1
2236,29,1
2238,29,1
2247,29,1
2254,29,1
2256,29,2
2257,29,1
2266,29,1
2268,29,1
2290,29,1
16,30,1
38,30,1
139,30,1
173,30,2
362,30,1
375,30,1
861,30,1
971,30,1
973,30,1
1314,30,1
16,31,2
75,31,1
165,31,2
190,31,27
223,31,1
339,31,1
366,31,1
383,31,3
486,31,1
551,31,1
560,31,3
742,31,1
747,31,4
1497,31,1
1524,31,1
2232,31,1
3,32,1
16,32,1
42,32,1
46,32,1
100,32,1
108,32,1
115,32,1
130,32,2
141,32,1
151,32,2
173,32,1
183,32,1
206,32,2
233,32,1
240,32,1
247,32,3
283,32,1
301,32,1
331,32,1
360,32,1
361,32,2
367,32,2
406,32,1
410,32,1
417,32,1
423,32,1
429,32,1
432,32,3
462,32,1
501,32,3
513,32,1
544,32,1
554,32,2
580,32,1
581,32,1
592,32,3
599,32,2
618,32,1
630,32,1
647,32,1
658,32,1
668,32,2
689,32,2
731,32,1
753,32,2
779,32,1
809,32,1
846,32,1
862,32,1
871,32,1
917,32,2
959,32,1
964,32,1
970,32,1
1008,32,1
1009,32,1
1034,32,1
1071,32,2
1075,32,1
1086,32,1
1096,32,1
1144,32,3
1151,32,2
1155,32,8
1160,32,1
1182,32,1
1199,32,1
1202,32,1
1209,32,2
1218,32,2
1228,32,2
1245,32,1
1289,32,1
1297,32,1
1318,32,1
1328,32,1
1361,32,1
1404,32,1
1431,32,1
1432,32,1
1464,32,1
1486,32,1
1488,32,1
1500,32,1
1507,32,1
1510,32,1
1516,32,1
1533,32,1
1615,32,1
1674,32,1
1677,32,1
1797,32,1
1826,32,1
1839,32,1
2002,32,3
2174,32,1
2216,32,1
2248,32,1
2257,32,1
6,33,1
16,33,1
31,33,1
67,33,1
106,33,1
128,33,1
135,33,1
163,33,1
176,33,1
186,33,1
195,33,2
198,33,2
213,33,1
217,33,1
241,33,3
273,33,1
280,33,2
281,33,1
286,33,1
317,33,1
319,33,1
382,33,1
395,33,1
396,33,1
417,33,1
423,33,1
473,33,1
483,33,2
496,33,1
537,33,1
559,33,1
587,33,1
599,33,1
608,33,1
673,33,1
680,33,1
753,33,1
779,33,4
787,33,1
831,33,1
835,33,1
836,33,1
872,33,2
877,33,1
879,33,1
927,33,1
931,33,1
951,33,1
974,33,1
979,33,1
984,33,1
1009,33,1
1052,33,1
1053,33,1
1066,33,1
1067,33,4
1068,33,1
1128,33,1
1139,33,1
1140,33,1
1159,33,1
1164,33,1
1174,33,3
1178,33,1
1182,33,2
1183,33,5
1200,33,1
1203,33,1
1215,33,3
1227,33,1
1234,33,1
1278,33,3
1294,33,2
1328,33,2
1329,33,1
1353,33,1
1358,33,1
1365,33,1
1388,33,1
1393,33,2
1395,33,1
1447,33,1
1467,33,5
1468,33,1
1481,33,2
1577,33,1
1603,33,4
1635,33,1
1639,33,1
1646,33,1
1663,33,1
1681,33,1
1711,33,1
1743,33,1
1751,33,1
1760,33,1
1819,33,1
1822,33,1
1850,33,1
1851,33,1
1953,33,1
1971,33,1
2015,33,1
2016,33,1
2090,33,1
2196,33,1
2216,33,2
2299,33,1
16,34,1
148,34,1
382,34,1
417,34,1
469,34,1
513,34,2
639,34,2
1268,34,1
1466,34,1
1511,34,1
1609,34,1
15,35,1
16,35,1
19,35,1
22,35,1
41,35,1
54,35,1
91,35,1
100,35,2
107,35,1
132,35,1
151,35,1
170,35,1
205,35,1
247,35,1
272,35,1
299,35,1
425,35,1
482,35,1
620,35,1
747,35,1
1026,35,1
1144,35,1
1220,35,2
1272,35,1
1420,35,3
1760,35,1
2002,35,1
6,36,3
16,36,1
19,36,1
22,36,1
23,36,1
31,36,1
43,36,2
77,36,1
80,36,1
90,36,1
93,36,1
132,36,1
140,36,1
166,36,1
199,36,1
234,36,1
236,36,1
237,36,1
244,36,1
259,36,1
263,36,1
294,36,2
297,36,1
306,36,1
314,36,1
363,36,2
367,36,1
384,36,1
388,36,1
400,36,1
427,36,1
436,36,1
438,36,1
482,36,1
525,36,1
584,36,1
607,36,1
